0,Martha Fu,2,4,[13731 14860 15286 16229],0
1,Martha Fu,2,4,[13731 14860 15286 23429],0
2,Martha Fu,2,4,[10131 11260 11686 12629],0
3,Martha Fu,2,4,[2931 3239 7339 14860],0
4,Martha Fu,2,4,[2931 3239 7339 14860],0
5,Martha Fu,4,4,[886 5437 5767 6004],0
6,Martha Fu,2,3,[2931 3239 7169],1
7,Martha Fu,2,3,[2931 3239 7169],1
8,Martha Fu,2,4,[886 19829 2404 2931],0
9,Martha Fu,2,4,[886 9029 2931 10451],0
10,Martha Fu,4,4,[6839 7768 12822 13655],0
11,Martha Fu,4,4,[3239 7169 18929 15643],0
12,Martha Fu,4,4,[3239 7169 18929 15643],0
13,Martha Fu,4,4,[886 1837 2167 2404],0
14,Martha Fu,3,4,[3239 7169 4168 7984],0
15,Martha Fu,3,4,[886 2094 2404 2590],0
16,Martha Fu,5,4,[2931 35790 47212 43785],0
17,Martha Fu,2,4,[6531 7660 8086 9029],0
18,Martha Fu,3,4,[886 13204 9790 6449],0
19,Martha Fu,3,4,[3239 7169 4168 7984],0
20,Martha Fu,3,4,[886 2094 2404 2590],0
21,Martha Fu,2,4,[886 1829 2931 3251],0
22,Martha Fu,4,4,[6839 7768 12822 13655],0
23,Martha Fu,4,4,[6839 7768 12822 13655],0
24,Martha Fu,4,4,[886 1837 5767 2404],0
25,Martha Fu,2,3,[2931 3239 7169],1
26,Martha Fu,2,3,[2931 3239 7169],1
27,Martha Fu,3,4,[886 48894 6004 6190],0
28,Martha Fu,3,4,[2931 3390 3739 3999],0
29,Martha Fu,5,4,[2931 3390 4012 7785],0
30,Martha Fu,2,4,[2931 4060 4486 12629],0
31,Martha Fu,2,4,[6531 6839 10939 18460],0
32,Martha Fu,4,4,[3239 7169 18929 15643],0
33,Martha Fu,4,4,[3239 7169 18929 15643],0
34,Martha Fu,0,0,[],4
35,Martha Fu,3,4,[3239 7169 4168 7984],0
36,Martha Fu,3,4,[3239 7169 4168 7984],0
37,Martha Fu,2,4,[35639 6531 6990 35969],0
38,Martha Fu,3,4,[2931 3390 25339 32799],0
39,Martha Fu,0,0,[],4
40,Martha Fu,0,0,[],4
41,Martha Fu,2,4,[35639 6531 6990 35969],0
42,Martha Fu,2,4,[35639 6531 6990 35969],0
43,Martha Fu,2,4,[13731 14860 15286 16229],0
44,Martha Fu,2,4,[2931 4060 4486 5429],0
45,Martha Fu,3,4,[886 2094 2404 2590],0
46,Martha Fu,3,4,[2931 3390 25339 32799],0
47,Jimmy Yuan,1,4,[330 1290 1714 2353],0
48,Jimmy Yuan,1,4,[929 3216 3930 4332],0
49,Jimmy Yuan,0,4,[8129 37145 34783 3930],0
50,Jimmy Yuan,0,4,[1290 4529 6860 15388],0
51,Jimmy Yuan,2,4,[929 2383 3216 3225],0
52,Jimmy Yuan,0,4,[330 732 1145 2383],0
53,Jimmy Yuan,1,4,[330 1133 1290 1604],0
54,Jimmy Yuan,1,4,[1145 1290 1783 2383],0
55,Jimmy Yuan,0,4,[330 732 929 988],0
56,Jimmy Yuan,0,4,[732 929 988 1290],0
57,Jimmy Yuan,0,4,[732 929 988 1290],0
58,Jimmy Yuan,0,4,[929 3260 11788 11933],0
59,Jimmy Yuan,0,4,[929 3260 11788 11933],0
60,Jimmy Yuan,1,4,[3260 4588 4733 6953],0
61,Jimmy Yuan,2,4,[988 1133 1931 3353],0
62,Jimmy Yuan,1,4,[732 4529 5983 10416],0
63,Jimmy Yuan,1,4,[732 4529 5983 10416],0
64,Jimmy Yuan,0,4,[8129 37145 34783 3930],0
65,Jimmy Yuan,0,4,[330 732 1145 2383],0
66,Jimmy Yuan,0,4,[330 732 929 988],0
67,Jimmy Yuan,0,4,[732 929 988 1290],0
68,Jimmy Yuan,0,4,[1290 4529 6860 15388],0
69,Jimmy Yuan,1,4,[732 4529 5983 6816],0
70,Jimmy Yuan,2,4,[929 2383 3216 3225],0
71,Jimmy Yuan,1,4,[1145 2383 3225 3260],0
72,Jimmy Yuan,0,4,[330 732 929 988],0
73,Jimmy Yuan,0,4,[330 929 1133 1145],0
74,Jimmy Yuan,0,4,[330 732 988 1133],0
75,Jimmy Yuan,1,4,[330 1290 1714 2353],0
76,Jimmy Yuan,1,4,[330 732 929 3553],0
77,Jimmy Yuan,2,4,[988 1133 1931 3353],0
78,Jimmy Yuan,1,4,[732 4529 5983 6816],0
79,Jimmy Yuan,0,4,[330 732 1145 2383],0
80,Jimmy Yuan,0,4,[330 929 988 1145],0
81,Jimmy Yuan,1,4,[330 1133 1290 1604],0
82,Jimmy Yuan,0,4,[330 732 988 1133],0
83,Jimmy Yuan,0,4,[330 732 988 1133],0
84,Jimmy Yuan,0,4,[8129 37145 34783 3930],0
85,Jimmy Yuan,1,4,[330 1290 1714 2353],0
86,Jimmy Yuan,1,4,[732 4529 5983 6816],0
87,Jimmy Yuan,0,4,[330 732 929 988],0
88,Jimmy Yuan,0,4,[330 732 1145 2383],0
89,Jimmy Yuan,0,4,[732 929 988 1290],0
90,Jimmy Yuan,0,4,[330 732 988 1133],0
91,Jimmy Yuan,1,4,[330 732 929 3553],0
92,Chen Yi Ling,0,4,[4256 33512 5232 34103],0
93,Chen Yi Ling,3,4,[2173 4359 6446 17005],0
94,Chen Yi Ling,2,4,[656 1347 1512 1891],0
95,Chen Yi Ling,1,4,[759 1703 2173 2799],0
96,Chen Yi Ling,1,4,[656 759 989 1112],0
97,Chen Yi Ling,1,4,[1512 1632 2173 6729],0
98,Chen Yi Ling,3,4,[759 1112 1186 1490],0
99,Chen Yi Ling,5,4,[759 2846 13405 3244],0
100,Chen Yi Ling,0,4,[3468 4712 5303 5495],0
101,Chen Yi Ling,0,4,[656 1112 1512 1703],0
102,Chen Yi Ling,2,4,[1632 1895 2162 2199],0
103,Chen Yi Ling,1,4,[656 759 989 1112],0
104,Chen Yi Ling,1,4,[1512 1632 2173 3129],0
105,Chen Yi Ling,0,4,[1632 1703 2173 2201],0
106,Chen Yi Ling,5,4,[759 2846 13405 3244],0
107,Chen Yi Ling,3,4,[759 1112 1186 1490],0
108,Chen Yi Ling,0,4,[4256 33512 5232 34103],0
109,Chen Yi Ling,1,4,[759 1632 2173 24729],0
110,Chen Yi Ling,5,4,[759 2846 13405 3244],0
111,Chen Yi Ling,0,4,[1112 1703 1895 2173],0
112,Chen Yi Ling,2,4,[1632 1895 2162 2199],0
113,Chen Yi Ling,1,4,[1512 1632 2173 6729],0
114,Chen Yi Ling,3,4,[759 1112 1186 1490],0
115,Chen Yi Ling,1,4,[759 1632 2173 3129],0
116,Chen Yi Ling,1,4,[759 1632 2173 24729],0
117,Chen Yi Ling,5,4,[759 2846 3244 20453],0
118,Chen Yi Ling,5,4,[759 13646 35644 20453],0
119,Chen Yi Ling,5,4,[759 13646 35644 20453],0
120,Chen Yi Ling,1,4,[656 759 989 1112],0
121,Chen Yi Ling,1,4,[1512 1632 2173 6729],0
122,Chen Yi Ling,3,4,[2173 4359 6446 17005],0
123,Chen Yi Ling,0,4,[1112 1703 1895 2173],0
124,Chen Yi Ling,3,4,[656 989 1448 1632],0
125,Chen Yi Ling,2,4,[1632 1895 2162 2199],0
126,Chen Yi Ling,1,4,[1512 1632 2173 6729],0
127,Chen Yi Ling,0,4,[4256 33512 5232 34103],0
128,Chen Yi Ling,0,4,[1112 1703 1895 2173],0
129,Chen Yi Ling,2,4,[656 1347 1512 1891],0
130,Chen Yi Ling,1,3,[656 759 1112],1
131,Chen Yi Ling,0,4,[4256 33512 5232 34103],0
132,Harry Chen,2,4,[17205 19495 20206 38521],0
133,Harry Chen,2,4,[13605 15895 16606 34921],0
134,Harry Chen,2,4,[10005 12295 13006 31321],0
135,Harry Chen,4,4,[1495 2206 3333 9398],0
136,Harry Chen,2,4,[1495 2000 3333 4327],0
137,Harry Chen,2,4,[1495 2000 6933 11527],0
138,Harry Chen,3,3,[6405 14581 8695],1
139,Harry Chen,2,4,[1495 2805 4327 8614],0
140,Harry Chen,2,4,[2000 2470 2805 12214],0
141,Harry Chen,2,4,[2805 5095 5806 24121],0
142,Harry Chen,2,3,[2805 3781 5095],1
143,Harry Chen,3,4,[2805 3781 5095 8724],0
144,Harry Chen,2,4,[1495 2206 2805 3153],0
145,Harry Chen,2,4,[2805 31193 3153 26695],0
146,Harry Chen,2,4,[17205 19495 20206 38521],0
147,Harry Chen,2,4,[6405 8695 9406 27721],0
148,Harry Chen,3,3,[6405 14581 8695],1
149,Harry Chen,2,4,[2000 2470 2805 12214],0
150,Harry Chen,2,4,[2805 5095 5806 24121],0
151,Harry Chen,2,4,[2805 5095 5806 24121],0
152,Harry Chen,2,4,[1495 2000 3333 4327],0
153,Harry Chen,2,4,[1495 2000 6933 11527],0
154,Harry Chen,3,4,[2805 3781 5095 8724],0
155,Harry Chen,2,3,[1495 3333 3585],1
156,Harry Chen,3,4,[1495 3585 4932 5806],0
157,Harry Chen,2,4,[2805 5993 6753 26695],0
158,Harry Chen,2,4,[2805 31193 3153 26695],0
159,Harry Chen,2,4,[2805 31193 3153 26695],0
160,Harry Chen,2,4,[17205 19495 20206 38521],0
161,Harry Chen,2,4,[2805 3781 5013 5095],0
162,Harry Chen,2,4,[1495 2206 6405 3333],0
163,Harry Chen,2,4,[1495 2206 2805 3333],0
164,Harry Chen,2,4,[1495 9406 2805 6933],0
165,Harry Chen,2,4,[1495 2000 6933 11527],0
166,Harry Chen,4,4,[1495 3333 3585 5798],0
167,Harry Chen,2,4,[1495 2206 2805 3153],0
168,Harry Chen,2,4,[1495 9406 2805 3153],0
169,Harry Chen,2,4,[2000 2470 2805 12214],0
170,Harry Chen,2,4,[2000 2470 2805 12214],0
171,Harry Chen,3,4,[1495 3585 4932 5806],0
172,Harry Chen,3,4,[2000 2470 3949 4500],0
173,Harry Chen,2,4,[2805 31193 3153 26695],0
174,Harry Chen,2,4,[17205 19495 20206 38521],0
175,Harry Chen,2,4,[13605 15895 16606 34921],0
176,Harry Chen,2,4,[6405 8695 9406 27721],0
177,Harry Chen,2,4,[2805 5095 5806 6121],0
178,Harry Chen,4,4,[1495 2206 3333 9398],0
179,Harry Chen,3,3,[6405 14581 8695],1
180,Harry Chen,3,4,[2000 6070 21949 8100],0
181,Harry Chen,2,4,[20805 23095 23806 42121],0
182,Harry Chen,2,4,[2805 3781 5013 5095],0
183,Harry Chen,2,4,[1495 2000 6933 11527],0
184,Harry Chen,3,4,[2805 10981 5095 12324],0
185,Harry Chen,2,3,[1495 2000 2470],1
186,Harry Chen,3,4,[1495 7185 8532 34606],0
187,Harry Chen,2,4,[2805 31193 3153 26695],0
188,Peng Wei Wang,4,4,[4713 5424 6551 12616],0
189,Peng Wei Wang,4,4,[1113 1824 2951 5416],0
190,Peng Wei Wang,3,4,[4713 9024 10151 10403],0
191,Peng Wei Wang,2,4,[1113 3203 4550 6040],0
192,Peng Wei Wang,2,4,[1113 1824 2440 2886],0
193,Peng Wei Wang,2,2,[1113 2440],2
194,Peng Wei Wang,4,4,[1113 2951 3203 5416],0
195,Peng Wei Wang,3,4,[1113 3203 4550 5424],0
196,Peng Wei Wang,4,4,[15513 16224 17351 23416],0
197,Peng Wei Wang,4,4,[1113 1824 2951 9016],0
198,Peng Wei Wang,0,0,[],4
199,Peng Wei Wang,4,4,[1113 2951 3203 5416],0
200,Peng Wei Wang,3,4,[4713 9024 10151 10403],0
201,Peng Wei Wang,2,4,[1113 3203 4550 6040],0
202,Peng Wei Wang,2,4,[4713 9024 9640 10086],0
203,Peng Wei Wang,0,0,[],4
204,Peng Wei Wang,3,4,[2440 6510 22389 8540],0
205,Peng Wei Wang,4,4,[15513 16224 17351 23416],0
206,Peng Wei Wang,4,4,[4713 5424 6551 9016],0
207,Peng Wei Wang,2,4,[1113 1824 2440 2886],0
208,Peng Wei Wang,3,4,[1113 1824 2951 3203],0
209,Peng Wei Wang,3,4,[6040 10110 25989 12140],0
210,Peng Wei Wang,4,4,[26313 27024 28151 34216],0
211,Peng Wei Wang,4,4,[8313 9024 10151 16216],0
212,Peng Wei Wang,0,0,[],4
213,Peng Wei Wang,3,4,[1113 9024 2951 6803],0
214,Peng Wei Wang,3,4,[6040 10110 25989 12140],0
215,Peng Wei Wang,4,4,[11913 12624 13751 19816],0
216,Peng Wei Wang,4,4,[11913 12624 13751 19816],0
217,Peng Wei Wang,3,4,[1113 1824 2951 3203],0
218,Peng Wei Wang,2,4,[4713 9024 9640 10086],0
219,Peng Wei Wang,4,4,[19113 19824 20951 27016],0
220,Peng Wei Wang,4,4,[19113 19824 20951 27016],0
221,Peng Wei Wang,4,4,[11913 12624 13751 19816],0
222,Peng Wei Wang,3,4,[1113 5424 6551 6803],0
223,Peng Wei Wang,4,4,[8313 9024 10151 12616],0
224,Yang Junwei,3,4,[653 1218 2415 3491],0
225,Yang Junwei,2,4,[10357 11453 12263 12314],0
226,Yang Junwei,2,4,[6757 7853 8663 8714],0
227,Yang Junwei,3,4,[653 1463 1514 1541],0
228,Yang Junwei,0,0,[],4
229,Yang Junwei,4,4,[6757 30831 38101 42182],0
230,Yang Junwei,3,4,[7853 8418 9615 10691],0
231,Yang Junwei,3,4,[4253 4818 6015 7091],0
232,Yang Junwei,2,4,[10357 11453 12263 12314],0
233,Yang Junwei,3,4,[7853 8418 12263 12341],0
234,Yang Junwei,3,4,[653 1218 1463 1541],0
235,Yang Junwei,3,4,[653 1218 1463 1541],0
236,Yang Junwei,0,0,[],4
237,Yang Junwei,3,4,[7853 8418 12263 12341],0
238,Yang Junwei,0,0,[],4
239,Yang Junwei,3,4,[7853 8418 9615 10691],0
240,Yang Junwei,2,4,[6757 7853 8663 8714],0
241,Yang Junwei,3,4,[653 1971 2254 2363],0
242,Yang Junwei,3,4,[3157 6316 6568 6568],0
243,Yang Junwei,3,4,[4253 4818 5063 5141],0
244,Yang Junwei,3,4,[653 1218 1463 1541],0
245,Yang Junwei,3,4,[7853 8418 9615 10691],0
246,Yang Junwei,3,4,[4253 4818 6015 7091],0
247,Yang Junwei,2,4,[3157 4253 5063 5114],0
248,Yang Junwei,3,4,[4253 4818 8663 8741],0
249,Yang Junwei,3,4,[653 26418 20415 7091],0
250,Yang Junwei,3,4,[653 1390 1463 1930],0
251,Yang Junwei,4,4,[3157 3679 3989 4106],0
252,Yang Junwei,0,0,[],4
253,Yang Junwei,3,4,[653 1390 1514 1541],0
254,Yang Junwei,3,4,[653 1390 1514 1541],0
255,Yang Junwei,4,4,[653 1463 2174 2254],0
256,Yang Junwei,4,4,[3157 27231 34501 38582],0
257,Yang Junwei,2,4,[10357 11453 12263 12314],0
258,Yang Junwei,3,4,[653 1971 2254 2363],0
259,Yang Junwei,3,4,[653 1390 1514 1541],0
260,Yang Junwei,3,4,[3157 37044 9301 13768],0
261,Yang Junwei,4,4,[3157 27231 34501 42182],0
262,Zhong Jiajun,4,3,[37871 45961 48443],1
263,Zhong Jiajun,4,3,[34271 42361 44843],1
264,Zhong Jiajun,4,4,[16271 17161 18999 19643],0
265,Zhong Jiajun,4,4,[1871 2761 8199 5243],0
266,Zhong Jiajun,4,4,[30671 31561 33399 34043],0
267,Zhong Jiajun,4,3,[23471 31561 34043],1
268,Zhong Jiajun,4,3,[16271 24361 26843],1
269,Zhong Jiajun,3,4,[12671 13141 13561 13691],0
270,Zhong Jiajun,3,4,[9071 9541 11020 11954],0
271,Zhong Jiajun,3,4,[5471 9541 25420 8354],0
272,Zhong Jiajun,4,4,[9071 9961 15399 12443],0
273,Zhong Jiajun,4,4,[1871 2761 4599 5243],0
274,Zhong Jiajun,3,3,[9071 9541 13561],1
275,Zhong Jiajun,3,3,[5471 5941 9961],1
276,Zhong Jiajun,4,3,[9071 9541 23655],1
277,Zhong Jiajun,3,4,[9071 13141 29020 11954],0
278,Zhong Jiajun,4,4,[27071 27961 29799 30443],0
279,Zhong Jiajun,4,4,[12671 13561 18999 16043],0
280,Zhong Jiajun,4,3,[9071 9541 23655],1
281,Zhong Jiajun,4,4,[5471 5941 66077 20055],0
282,Zhong Jiajun,4,3,[45071 53161 55643],1
283,Zhong Jiajun,4,3,[30671 38761 41243],1
284,Zhong Jiajun,3,3,[9071 9541 13561],1
285,Zhong Jiajun,4,4,[1871 2341 62477 16455],0
286,Zhong Jiajun,3,4,[5471 9541 25420 8354],0
287,Zhong Jiajun,4,4,[34271 35161 40599 37643],0
288,Zhong Jiajun,4,3,[12671 20761 23243],1
289,Zhong Jiajun,3,3,[9071 9541 13561],1
290,Zhong Jiajun,3,3,[1871 2341 6361],1
291,Zhong Jiajun,0,0,[],4
292,Zhong Jiajun,0,0,[],4
293,Zhong Jiajun,3,4,[5471 5941 7420 8354],0
294,Zhong Jiajun,4,3,[45071 53161 55643],1
295,Zhong Jiajun,4,3,[5471 13561 16043],1
296,Zhong Jiajun,4,3,[1871 9961 12443],1
297,Zhong Jiajun,4,3,[45071 53161 55643],1
298,Yun Yun Tsai,3,4,[1799 2928 5158 5797],0
299,Yun Yun Tsai,2,4,[2347 4322 8421 5251],0
300,Yun Yun Tsai,1,4,[481 1116 1116 1344],0
301,Yun Yun Tsai,2,4,[722 1052 1454 1799],0
302,Yun Yun Tsai,2,4,[481 722 1052 1344],0
303,Yun Yun Tsai,1,4,[481 1103 1116 1116],0
304,Yun Yun Tsai,0,4,[1116 1116 1551 1799],0
305,Yun Yun Tsai,2,4,[2271 5625 6190 6581],0
306,Yun Yun Tsai,2,4,[2025 5399 6528 8758],0
307,Yun Yun Tsai,3,4,[1799 2928 5158 5797],0
308,Yun Yun Tsai,3,4,[1799 2197 2928 5006],0
309,Yun Yun Tsai,2,4,[722 1651 2025 2835],0
310,Yun Yun Tsai,1,4,[481 1116 1116 1344],0
311,Yun Yun Tsai,2,4,[722 1052 1454 1799],0
312,Yun Yun Tsai,1,4,[722 1052 1551 1799],0
313,Yun Yun Tsai,1,4,[481 722 4652 1116],0
314,Yun Yun Tsai,2,4,[2347 4322 8421 5251],0
